ID,Question,Question_Type,Predicted Answer,Correct Answer,IsCorrect
825,"Imagine you're the bird in this image — which direction are you facing?A. back-right
B. right
C. front
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. front,C. front,True
826,"Could you tell me the location of the table in comparison to the lamp?A. front
B. back
C. down
D. above
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. down,C. down,True
827,"Where is the books in relation to the window?A. front-down
B. back-left
C. back-up
D. down-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. back-left,D. down-left,False
828,"With the camera's viewpoint as the front, which direction is the girl facing in the image?A. right
B. front-right
C. front-left
D. back-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. back-left,D. back-left,True
829,"Imagine standing at counter looking towards sink, where is picture?A. front
B. back-right
C. back
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. back-right,A. front,False
830,"Picture yourself as the man in red; which way are you looking in the scene?A. front-left
B. back
C. front
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. right,D. right,True
831,"Taking the camera lens as the front, what direction is the girl with the blue hairpin looking toward?A. back
B. front
C. right
D. left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. left,A. back,False
832,"Suppose you are in the man’s position, what direction are you facing?A. front-right
B. right
C. front
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. left,D. left,True
833,"From the perspective of this dog, where is the refrigerator located?A. front-right
B. left
C. back
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B.,C. back,False
834,"If you stand at mirror facing cabinet, where is picture?A. back
B. right
C. left
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. right,B. right,True
835,"How is the box positioned with respect to the desk?A. front-right
B. back-up
C. left
D. above
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. left,C. left,True
836,"From this woman's perspective, where is the laptop located?A. front
B. back-left
C. left
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,A. front,A. front,True
837,"Where is the toilet located compared to the towel from the camera's perspective?A. front-right
B. back-up
C. above-left
D. down-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. down-left,D. down-left,True
838,"Imagine standing at desk looking towards shelves, where is counter?A. back-right
B. back
C. front-left
D. front-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. front-right,C. front-left,False
839,"From the perspective of the blonde woman, where is the giraffe located?A. right
B. back-left
C. back
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,D. front,D. front,True
840,"Taking the camera's viewpoint as the front, which way is the woman facing in the image?A. left
B. back-right
C. front-left
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back-right,B. back-right,True
841,"Taking the camera's viewpoint as the front, which way is the man facing in the image?A. back-left
B. back-right
C. front-right
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back-right,B. back-right,True
842,"Where is the towel located compared to the cabinet from the camera's perspective?A. front-down
B. above-right
C. back-right
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. above-right,B. above-right,True
843,"Could you tell me the location of the cabinet in comparison to the sofa?A. front-down
B. above-right
C. front-left
D. down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. above-right,C. front-left,False
844,"If you're looking at the pillow, where would you find the chair?A. front-left
B. down-right
C. back-right
D. left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. down-right,C. back-right,False
845,"Imagine you're the horse in this image — which direction are you facing?A. back-right
B. back
C. front
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. front,C. front,True
846,"If you stand at picture facing table, where is whiteboard?A. back-right
B. back-left
C. right
D. front-left
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. front-left,D. front-left,True
847,"Where is the cabinet in relation to the door?A. down
B. front-left
C. back-right
D. front-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. back-right,C. back-right,True
848,"From the woman's perspective, where is the food placed?A. left
B. back-left
C. front-right
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,C. front-right,C. front-right,True
849,"When positioned at window facing clothes, where can you find table?A. front
B. front-left
C. back
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D,D. right,True
850,"Where is the nightstand in relation to the lamp?A. front-right
B. back-right
C. down
D. above-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. down,C. down,True
851,"Where is the table located compared to the shelves from the camera's perspective?A. above
B. back-up
C. right
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. right,C. right,True
852,"Taking the camera's viewpoint as the front, which way is the sheep facing in the image?A. left
B. front-right
C. back-right
D. right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,A. left,A. left,True
853,"Taking the camera's viewpoint as the front, which way is the cat facing in the image?A. left
B. front
C. front-left
D. back-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. back-right,D. back-right,True
854,"Considering the camera's perspective as the front, what direction is the woman facing within the picture?A. front
B. left
C. front-left
D. back
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. back,D. back,True
