frame,time,base_pred,fixed_pred,adapt_pred,used_alpha,entropy
83680,1396.0773884283055,Right,Right,Right,0.1,-0.0
83685,1396.1608060542871,Right,Right,Right,0.1,-0.0
83690,1396.2442236802688,Right,Right,Right,0.1,-0.0
83695,1396.3276413062504,Right,Right,Right,0.1,-0.0
83700,1396.411058932232,Right,Right,Right,0.1,-0.0
83705,1396.4944765582136,Right,Right,Right,0.1,-0.0
83710,1396.5778941841952,Right,Right,Right,0.1,-0.0
83715,1396.6613118101768,Right,Right,Right,0.1,-0.0
83720,1396.7447294361584,Right,Right,Right,0.1,-0.0
83725,1396.82814706214,Right,Right,Right,0.1,-0.0
83730,1396.9115646881216,Right,Right,Right,0.1,-0.0
83735,1396.9949823141033,Right,Right,Right,0.1,-0.0
83740,1397.0783999400849,Right,Right,Right,0.1,-0.0
83745,1397.1618175660665,Right,Right,Right,0.1,-0.0
83750,1397.245235192048,Right,Right,Right,0.1,-0.0
83755,1397.3286528180297,Right,Right,Right,0.1,-0.0
83760,1397.4120704440113,Right,Right,Right,0.1,-0.0
83765,1397.495488069993,Right,Right,Right,0.1,-0.0
83770,1397.5789056959745,Right,Right,Right,0.1,-0.0
83775,1397.6623233219561,Right,Right,Right,0.1,-0.0
83780,1397.7457409479377,Right,Right,Right,0.1,-0.0
83785,1397.8291585739194,Right,Right,Right,0.1,-0.0
83790,1397.912576199901,Center,Right,Center,0.1,-0.0
83795,1397.9959938258826,Center,Center,Center,0.1,-0.0
83800,1398.0794114518642,Right,Right,Right,0.1,-0.0
83805,1398.1628290778458,Center,Center,Center,0.1,-0.0
83810,1398.2462467038274,Center,Center,Center,0.1,-0.0
83815,1398.329664329809,Center,Center,Center,0.1,-0.0
83820,1398.4130819557906,Center,Center,Center,0.1,-0.0
83825,1398.4964995817722,Center,Center,Center,0.1,-0.0
83830,1398.5799172077539,Right,Center,Center,0.49143484234809875,0.6931471824645996
83835,1398.6633348337355,Center,Center,Center,0.1,-0.0
83840,1398.746752459717,Center,Center,Center,0.1,-0.0
83845,1398.8301700856987,Center,Center,Center,0.1,-0.0
83850,1398.9135877116803,Center,Center,Center,0.1,-0.0
83855,1398.997005337662,Center,Center,Center,0.1,-0.0
83860,1399.0804229636435,Center,Center,Center,0.1,-0.0
83865,1399.1638405896251,Center,Center,Center,0.1,-0.0
83870,1399.2472582156067,Center,Center,Center,0.1,-0.0
83875,1399.3306758415883,Center,Center,Center,0.1,-0.0
83880,1399.41409346757,Center,Center,Center,0.1,-0.0
83885,1399.4975110935516,Center,Center,Center,0.1,-0.0
83890,1399.5809287195332,Right,Center,Right,0.1,-0.0
83895,1399.6643463455148,Right,Right,Right,0.1,-0.0
83900,1399.7477639714964,Right,Right,Right,0.49143484234809875,0.6931471824645996
83905,1399.831181597478,Center,Center,Center,0.1,-0.0
83910,1399.9145992234596,Right,Right,Right,0.1,-0.0
83915,1399.9980168494412,Left,Left,Left,0.1,-0.0
83920,1400.0814344754228,Center,Center,Center,0.1,-0.0
83925,1400.1648521014044,Center,Center,Center,0.1,-0.0
83930,1400.248269727386,Right,Right,Right,0.1,-0.0
83935,1400.331687353368,Right,Right,Right,0.1,-0.0
83940,1400.4151049793495,Right,Right,Right,0.1,-0.0
83945,1400.4985226053311,Right,Right,Right,0.1,-0.0
83950,1400.5819402313127,Right,Right,Right,0.1,-0.0
83955,1400.6653578572943,Right,Right,Right,0.1,-0.0
83960,1400.748775483276,Center,Right,Center,0.1,-0.0
83965,1400.8321931092576,Right,Right,Right,0.1,-0.0
83970,1400.9156107352392,Center,Center,Center,0.1,-0.0
83975,1400.9990283612208,Right,Right,Right,0.1,-0.0
83980,1401.0824459872024,Right,Right,Right,0.1,-0.0
83985,1401.165863613184,Right,Right,Right,0.1,-0.0
83990,1401.2492812391656,Right,Right,Right,0.1,-0.0
83995,1401.3326988651472,Right,Right,Right,0.1,-0.0
84000,1401.4161164911288,Right,Right,Right,0.1,-0.0
84005,1401.4995341171104,Right,Right,Right,0.1,-0.0
84010,1401.582951743092,Right,Right,Right,0.1,-0.0
84015,1401.6663693690737,Right,Right,Right,0.1,-0.0
84020,1401.7497869950553,Right,Right,Right,0.1,-0.0
84025,1401.8332046210369,Right,Right,Right,0.49143484234809875,0.6931471824645996
84030,1401.9166222470185,Right,Right,Right,0.1,-0.0
84035,1402.000039873,Right,Right,Right,0.1,-0.0
84040,1402.0834574989817,Right,Right,Right,0.1,-0.0
84045,1402.1668751249633,Right,Right,Right,0.1,-0.0
84050,1402.250292750945,Right,Right,Right,0.1,-0.0
84055,1402.3337103769265,Right,Right,Right,0.1,-0.0
84060,1402.4171280029082,Right,Right,Right,0.1,-0.0
84065,1402.5005456288898,Right,Right,Right,0.1,-0.0
84070,1402.5839632548714,Right,Right,Right,0.1,-0.0
84075,1402.667380880853,Right,Right,Right,0.1,-0.0
84080,1402.7507985068346,Right,Right,Right,0.49143484234809875,0.6931471824645996
84085,1402.8342161328162,Right,Right,Right,0.1,-0.0
84090,1402.9176337587978,Center,Right,Center,0.1,-0.0
84095,1403.0010513847794,Center,Center,Center,0.1,-0.0
84100,1403.084469010761,Center,Center,Center,0.1,-0.0
84105,1403.1678866367427,Right,Center,Center,0.49143484234809875,0.6931471824645996
84110,1403.2513042627243,Center,Center,Center,0.1,-0.0
84115,1403.3347218887059,Center,Center,Center,0.1,-0.0
84120,1403.4181395146875,Center,Center,Center,0.1,-0.0
84125,1403.501557140669,Center,Center,Center,0.1,-0.0
84130,1403.5849747666507,Right,Center,Right,0.1,-0.0
84135,1403.6683923926323,Right,Right,Right,0.1,-0.0
84140,1403.751810018614,Center,Center,Center,0.1,-0.0
84145,1403.8352276445955,Right,Right,Right,0.1,-0.0
84150,1403.9186452705771,Right,Right,Right,0.1,-0.0
84155,1404.0020628965588,Right,Right,Right,0.1,-0.0
84160,1404.0854805225404,Right,Right,Right,0.1,-0.0
84165,1404.168898148522,Center,Right,Center,0.1,-0.0
84170,1404.2523157745036,Center,Center,Center,0.1,-0.0
84175,1404.3357334004852,Center,Center,Center,0.1,-0.0
84180,1404.4191510264668,Right,Center,Center,0.49143484234809875,0.6931471824645996
84185,1404.5025686524484,Center,Center,Center,0.1,-0.0
84190,1404.5859862784303,Right,Right,Right,0.1,-0.0
84195,1404.6694039044119,Right,Right,Right,0.49143484234809875,0.6931471824645996
84200,1404.7528215303935,Right,Right,Right,0.49143484234809875,0.6931471824645996
84205,1404.836239156375,Right,Right,Right,0.1,-0.0
84210,1404.9196567823567,Right,Right,Right,0.1,-0.0
84215,1405.0030744083383,Right,Right,Right,0.1,-0.0
84220,1405.08649203432,Right,Right,Right,0.1,-0.0
84225,1405.1699096603015,Right,Right,Right,0.1,-0.0
84230,1405.2533272862831,Right,Right,Right,0.1,-0.0
84235,1405.3367449122647,Right,Right,Right,0.1,-0.0
84240,1405.4201625382464,Right,Right,Right,0.1,-0.0
84245,1405.503580164228,Right,Right,Right,0.1,-0.0
84250,1405.5869977902096,Center,Right,Center,0.1,-0.0
84255,1405.6704154161912,Right,Right,Right,0.1,-0.0
84260,1405.7538330421728,Right,Right,Right,0.1,-0.0
84265,1405.8372506681544,Right,Right,Right,0.1,-0.0
84270,1405.920668294136,Right,Right,Right,0.1,-0.0
84275,1406.0040859201176,Center,Right,Center,0.1,-0.0
84280,1406.0875035460992,Right,Right,Right,0.1,-0.0
84285,1406.1709211720809,Right,Right,Right,0.1,-0.0
84290,1406.2543387980625,Center,Right,Center,0.1,-0.0
84295,1406.337756424044,Right,Right,Right,0.1,-0.0
84300,1406.4211740500257,Center,Center,Center,0.1,-0.0
84305,1406.5045916760073,Right,Right,Right,0.1,-0.0
84310,1406.588009301989,Right,Right,Right,0.1,-0.0
84315,1406.6714269279705,Center,Center,Center,0.1,-0.0
84320,1406.7548445539521,Center,Center,Center,0.1,-0.0
84325,1406.8382621799337,Right,Right,Right,0.1,-0.0
84330,1406.9216798059153,Right,Right,Right,0.49143484234809875,0.6931471824645996
84335,1407.005097431897,Right,Right,Right,0.1,-0.0
84340,1407.0885150578786,Right,Right,Right,0.1,-0.0
84345,1407.1719326838602,Right,Right,Right,0.1,-0.0
84350,1407.2553503098418,Right,Right,Right,0.1,-0.0
84355,1407.3387679358234,Right,Right,Right,0.1,-0.0
84360,1407.422185561805,Right,Right,Right,0.1,-0.0
84365,1407.5056031877866,Right,Right,Right,0.1,-0.0
84370,1407.5890208137682,Center,Right,Center,0.1,-0.0
84375,1407.6724384397498,Right,Right,Right,0.1,-0.0
84380,1407.7558560657315,Center,Center,Center,0.1,-0.0
84385,1407.839273691713,Right,Center,Center,0.49143484234809875,0.6931471824645996
84390,1407.9226913176947,Right,Right,Right,0.1,-0.0
84395,1408.0061089436763,Right,Right,Right,0.1,-0.0
84400,1408.089526569658,Right,Right,Right,0.1,-0.0
84405,1408.1729441956395,Right,Right,Right,0.49143484234809875,0.6931471824645996
84410,1408.256361821621,Center,Center,Center,0.1,-0.0
84415,1408.3397794476027,Center,Center,Center,0.1,-0.0
84420,1408.4231970735843,Right,Right,Right,0.1,-0.0
84425,1408.506614699566,Right,Right,Right,0.1,-0.0
84430,1408.5900323255476,Right,Right,Right,0.1,-0.0
84435,1408.6734499515292,Right,Right,Right,0.1,-0.0
84440,1408.7568675775108,Right,Right,Right,0.1,-0.0
84445,1408.8402852034924,Right,Right,Right,0.1,-0.0
84450,1408.9237028294742,Right,Right,Right,0.1,-0.0
84455,1409.0071204554558,Right,Right,Right,0.1,-0.0
84460,1409.0905380814374,Right,Right,Right,0.1,-0.0
84465,1409.173955707419,Right,Right,Right,0.1,-0.0
84470,1409.2573733334007,Right,Right,Right,0.1,-0.0
84475,1409.3407909593823,Left,Right,Left,0.1,-0.0
84480,1409.4242085853639,Left,Right,Left,0.49143484234809875,0.6931471824645996
84485,1409.5076262113455,Left,Left,Left,0.1,-0.0
84490,1409.591043837327,Right,Right,Right,0.1,-0.0
84495,1409.6744614633087,Left,Left,Left,0.1,-0.0
84500,1409.7578790892903,Right,Right,Right,0.1,-0.0
84505,1409.841296715272,Left,Left,Left,0.1,-0.0
84510,1409.9247143412535,Left,Left,Left,0.1,-0.0
84515,1410.0081319672352,Left,Left,Left,0.1,-0.0
84520,1410.0915495932168,Left,Left,Left,0.1,-0.0
84525,1410.1749672191984,Left,Left,Left,0.1,-0.0
84530,1410.25838484518,Left,Left,Left,0.1,-0.0
84535,1410.3418024711616,Left,Left,Left,0.1,-0.0
84540,1410.4252200971432,Left,Left,Left,0.1,-0.0
84545,1410.5086377231248,Left,Left,Left,0.1,-0.0
84550,1410.5920553491064,Right,Left,Right,0.1,-0.0
84555,1410.675472975088,Right,Right,Right,0.1,-0.0
84560,1410.7588906010697,Right,Right,Right,0.1,-0.0
84565,1410.8423082270513,Left,Left,Left,0.1,-0.0
84570,1410.9257258530329,Left,Left,Left,0.1,-0.0
84575,1411.0091434790145,Left,Left,Left,0.1,-0.0
84580,1411.092561104996,Left,Left,Left,0.1,-0.0
84585,1411.1759787309777,Left,Left,Left,0.1,-0.0
84590,1411.2593963569593,Left,Left,Left,0.1,-0.0
84595,1411.342813982941,Left,Left,Left,0.1,-0.0
84600,1411.4262316089225,Left,Left,Left,0.1,-0.0
84605,1411.5096492349041,Left,Left,Left,0.1,-0.0
84610,1411.5930668608858,Left,Left,Left,0.1,-0.0
84615,1411.6764844868674,Left,Left,Left,0.1,-0.0
84620,1411.759902112849,Left,Left,Left,0.49143484234809875,0.6931471824645996
84625,1411.8433197388306,Left,Left,Left,0.1,-0.0
84630,1411.9267373648122,Left,Left,Left,0.1,-0.0
84635,1412.0101549907938,Right,Left,Right,0.1,-0.0
84640,1412.0935726167754,Right,Right,Right,0.1,-0.0
84645,1412.176990242757,Left,Left,Left,0.1,-0.0
84650,1412.2604078687386,Left,Left,Left,0.1,-0.0
84655,1412.3438254947202,Left,Left,Left,0.1,-0.0
84660,1412.4272431207019,Left,Left,Left,0.1,-0.0
84665,1412.5106607466835,Right,Left,Right,0.1,-0.0
84670,1412.594078372665,Right,Right,Right,0.1,-0.0
84675,1412.6774959986467,Left,Left,Left,0.1,-0.0
84680,1412.7609136246283,Left,Left,Left,0.49143484234809875,0.6931471824645996
84685,1412.84433125061,Left,Left,Left,0.1,-0.0
84690,1412.9277488765915,Right,Right,Right,0.1,-0.0
84695,1413.0111665025731,Right,Right,Right,0.1,-0.0
84700,1413.0945841285547,Left,Left,Left,0.1,-0.0
84705,1413.1780017545364,Right,Right,Right,0.1,-0.0
84710,1413.2614193805182,Right,Right,Right,0.1,-0.0
84715,1413.3448370064998,Right,Right,Right,0.1,-0.0
84720,1413.4282546324814,Right,Right,Right,0.1,-0.0
84725,1413.511672258463,Right,Right,Right,0.1,-0.0
84730,1413.5950898844446,Right,Right,Right,0.1,-0.0
84735,1413.6785075104262,Left,Right,Left,0.1,-0.0
84740,1413.7619251364079,Left,Left,Left,0.1,-0.0
84745,1413.8453427623895,Left,Left,Left,0.1,-0.0
84750,1413.928760388371,Left,Left,Left,0.1,-0.0
84755,1414.0121780143527,Left,Left,Left,0.1,-0.0
84760,1414.0955956403343,Left,Left,Left,0.1,-0.0
84765,1414.179013266316,Left,Left,Left,0.1,-0.0
84770,1414.2624308922975,Left,Left,Left,0.1,-0.0
84775,1414.3458485182791,Left,Left,Left,0.49143484234809875,0.6931471824645996
84780,1414.4292661442607,Left,Left,Left,0.1,-0.0
84785,1414.5126837702423,Left,Left,Left,0.1,-0.0
84790,1414.596101396224,Left,Left,Left,0.1,-0.0
84795,1414.6795190222056,Left,Left,Left,0.1,-0.0
84800,1414.7629366481872,Left,Left,Left,0.1,-0.0
84805,1414.8463542741688,Left,Left,Left,0.1,-0.0
84810,1414.9297719001504,Left,Left,Left,0.1,-0.0
84815,1415.013189526132,Left,Left,Left,0.1,-0.0
84820,1415.0966071521136,Left,Left,Left,0.1,-0.0
84825,1415.1800247780952,Left,Left,Left,0.1,-0.0
84830,1415.2634424040768,Left,Left,Left,0.1,-0.0
84835,1415.3468600300585,Left,Left,Left,0.1,-0.0
84840,1415.43027765604,Left,Left,Left,0.1,-0.0
84845,1415.5136952820217,Left,Left,Left,0.1,-0.0
84850,1415.5971129080033,Left,Left,Left,0.1,-0.0
84855,1415.680530533985,Left,Left,Left,0.1,-0.0
84860,1415.7639481599665,Left,Left,Left,0.1,-0.0
84865,1415.847365785948,Left,Left,Left,0.1,-0.0
84870,1415.9307834119297,Left,Left,Left,0.1,-0.0
84875,1416.0142010379113,Left,Left,Left,0.1,-0.0
84880,1416.097618663893,Left,Left,Left,0.1,-0.0
84885,1416.1810362898746,Left,Left,Left,0.1,-0.0
84890,1416.2644539158562,Left,Left,Left,0.1,-0.0
84895,1416.3478715418378,Left,Left,Left,0.1,-0.0
84900,1416.4312891678194,Left,Left,Left,0.1,-0.0
84905,1416.514706793801,Left,Left,Left,0.1,-0.0
84910,1416.5981244197826,Left,Left,Left,0.1,-0.0
84915,1416.6815420457642,Left,Left,Left,0.1,-0.0
84920,1416.7649596717458,Left,Left,Left,0.1,-0.0
84925,1416.8483772977274,Left,Left,Left,0.1,-0.0
84930,1416.931794923709,Left,Left,Left,0.1,-0.0
84935,1417.0152125496907,Left,Left,Left,0.1,-0.0
84940,1417.0986301756723,Left,Left,Left,0.1,-0.0
84945,1417.1820478016539,Left,Left,Left,0.1,-0.0
84950,1417.2654654276355,Left,Left,Left,0.1,-0.0
84955,1417.348883053617,Left,Left,Left,0.1,-0.0
84960,1417.4323006795987,Left,Left,Left,0.1,-0.0
84965,1417.5157183055805,Left,Left,Left,0.1,-0.0
84970,1417.5991359315622,Left,Left,Left,0.1,-0.0
84975,1417.6825535575438,Left,Left,Left,0.1,-0.0
84980,1417.7659711835254,Left,Left,Left,0.1,-0.0
84985,1417.849388809507,Left,Left,Left,0.1,-0.0
84990,1417.9328064354886,Left,Left,Left,0.1,-0.0
84995,1418.0162240614702,Left,Left,Left,0.1,-0.0
85000,1418.0996416874518,Left,Left,Left,0.1,-0.0
85005,1418.1830593134334,Left,Left,Left,0.1,-0.0
85010,1418.266476939415,Left,Left,Left,0.1,-0.0
85015,1418.3498945653967,Left,Left,Left,0.1,-0.0
85020,1418.4333121913783,Left,Left,Left,0.1,-0.0
85025,1418.5167298173599,Left,Left,Left,0.1,-0.0
85030,1418.6001474433415,Left,Left,Left,0.1,-0.0
85035,1418.683565069323,Left,Left,Left,0.1,-0.0
85040,1418.7669826953047,Left,Left,Left,0.1,-0.0
85045,1418.8504003212863,Left,Left,Left,0.1,-0.0
85050,1418.933817947268,Left,Left,Left,0.1,-0.0
85055,1419.0172355732495,Left,Left,Left,0.1,-0.0
85060,1419.1006531992311,Left,Left,Left,0.1,-0.0
85065,1419.1840708252128,Left,Left,Left,0.1,-0.0
85070,1419.2674884511944,Left,Left,Left,0.1,-0.0
85075,1419.350906077176,Left,Left,Left,0.1,-0.0
85080,1419.4343237031576,Left,Left,Left,0.1,-0.0
85085,1419.5177413291392,Left,Left,Left,0.1,-0.0
85090,1419.6011589551208,Left,Left,Left,0.1,-0.0
85095,1419.6845765811024,Left,Left,Left,0.1,-0.0
85100,1419.767994207084,Left,Left,Left,0.1,-0.0
85105,1419.8514118330656,Left,Left,Left,0.1,-0.0
85110,1419.9348294590473,Left,Left,Left,0.1,-0.0
85115,1420.0182470850289,Left,Left,Left,0.1,-0.0
85120,1420.1016647110105,Left,Left,Left,0.1,-0.0
85125,1420.185082336992,Left,Left,Left,0.1,-0.0
85130,1420.2684999629737,Left,Left,Left,0.1,-0.0
85135,1420.3519175889553,Left,Left,Left,0.1,-0.0
85140,1420.435335214937,Left,Left,Left,0.1,-0.0
85145,1420.5187528409185,Left,Left,Left,0.1,-0.0
85150,1420.6021704669001,Left,Left,Left,0.1,-0.0
85155,1420.6855880928817,Left,Left,Left,0.1,-0.0
85160,1420.7690057188634,Left,Left,Left,0.1,-0.0
85165,1420.852423344845,Left,Left,Left,0.1,-0.0
85170,1420.9358409708266,Left,Left,Left,0.1,-0.0
85175,1421.0192585968082,Left,Left,Left,0.1,-0.0
85180,1421.1026762227898,Left,Left,Left,0.1,-0.0
85185,1421.1860938487714,Left,Left,Left,0.1,-0.0
85190,1421.269511474753,Left,Left,Left,0.1,-0.0
85195,1421.3529291007346,Left,Left,Left,0.1,-0.0
85200,1421.4363467267162,Left,Left,Left,0.1,-0.0
85205,1421.5197643526978,Left,Left,Left,0.1,-0.0
85210,1421.6031819786795,Left,Left,Left,0.1,-0.0
85215,1421.686599604661,Left,Left,Left,0.1,-0.0
85220,1421.7700172306427,Left,Left,Left,0.1,-0.0
85225,1421.8534348566245,Left,Left,Left,0.1,-0.0
85230,1421.9368524826061,Left,Left,Left,0.1,-0.0
85235,1422.0202701085877,Left,Left,Left,0.1,-0.0
85240,1422.1036877345693,Left,Left,Left,0.1,-0.0
85245,1422.187105360551,Left,Left,Left,0.1,-0.0
85250,1422.2705229865326,Left,Left,Left,0.1,-0.0
85255,1422.3539406125142,Left,Left,Left,0.1,-0.0
85260,1422.4373582384958,Left,Left,Left,0.1,-0.0
85265,1422.5207758644774,Left,Left,Left,0.1,-0.0
85270,1422.604193490459,Left,Left,Left,0.1,-0.0
85275,1422.6876111164406,Left,Left,Left,0.1,-0.0
85280,1422.7710287424222,Left,Left,Left,0.1,-0.0
85285,1422.8544463684038,Left,Left,Left,0.1,-0.0
85290,1422.9378639943855,Left,Left,Left,0.1,-0.0
85295,1423.021281620367,Left,Left,Left,0.1,-0.0
85300,1423.1046992463487,Left,Left,Left,0.1,-0.0
85305,1423.1881168723303,Left,Left,Left,0.1,-0.0
85310,1423.271534498312,Left,Left,Left,0.1,-0.0
85315,1423.3549521242935,Left,Left,Left,0.1,-0.0
85320,1423.4383697502751,Left,Left,Left,0.1,-0.0
85325,1423.5217873762567,Left,Left,Left,0.1,-0.0
85330,1423.6052050022383,Left,Left,Left,0.1,-0.0
85335,1423.68862262822,Left,Left,Left,0.1,-0.0
85340,1423.7720402542016,Left,Left,Left,0.1,-0.0
85345,1423.8554578801832,Left,Left,Left,0.1,-0.0
85350,1423.9388755061648,Left,Left,Left,0.1,-0.0
85355,1424.0222931321464,Left,Left,Left,0.1,-0.0
85360,1424.105710758128,Left,Left,Left,0.1,-0.0
85365,1424.1891283841096,Left,Left,Left,0.1,-0.0
85370,1424.2725460100912,Left,Left,Left,0.1,-0.0
85375,1424.3559636360728,Left,Left,Left,0.1,-0.0
85380,1424.4393812620544,Right,Left,Right,0.1,-0.0
85385,1424.522798888036,Right,Right,Right,0.1,-0.0
85390,1424.6062165140177,Right,Right,Right,0.1,-0.0
85395,1424.6896341399993,Right,Right,Right,0.1,-0.0
85400,1424.7730517659809,Right,Right,Right,0.1,-0.0
85405,1424.8564693919625,Right,Right,Right,0.1,-0.0
85410,1424.939887017944,Right,Right,Right,0.1,-0.0
85415,1425.0233046439257,Right,Right,Right,0.1,-0.0
85420,1425.1067222699073,Right,Right,Right,0.1,-0.0
85425,1425.190139895889,Left,Right,Left,0.1,-0.0
85430,1425.2735575218705,Right,Right,Right,0.1,-0.0
85435,1425.3569751478522,Left,Left,Left,0.1,-0.0
85440,1425.4403927738338,Right,Right,Right,0.1,-0.0
85445,1425.5238103998154,Left,Left,Left,0.1,-0.0
85450,1425.607228025797,Right,Right,Right,0.1,-0.0
85455,1425.6906456517786,Right,Right,Right,0.1,-0.0
85460,1425.7740632777602,Right,Right,Right,0.1,-0.0
85465,1425.8574809037418,Right,Right,Right,0.1,-0.0
85470,1425.9408985297234,Right,Right,Right,0.1,-0.0
85475,1426.024316155705,Right,Right,Right,0.1,-0.0
85480,1426.1077337816869,Right,Right,Right,0.1,-0.0
85485,1426.1911514076685,Right,Right,Right,0.1,-0.0
85490,1426.27456903365,Right,Right,Right,0.1,-0.0
85495,1426.3579866596317,Right,Right,Right,0.1,-0.0
85500,1426.4414042856133,Right,Right,Right,0.1,-0.0
85505,1426.524821911595,Right,Right,Right,0.1,-0.0
85510,1426.6082395375765,Right,Right,Right,0.1,-0.0
85515,1426.6916571635581,Right,Right,Right,0.1,-0.0
85520,1426.7750747895398,Right,Right,Right,0.1,-0.0
85525,1426.8584924155214,Right,Right,Right,0.1,-0.0
85530,1426.941910041503,Right,Right,Right,0.1,-0.0
85535,1427.0253276674846,Right,Right,Right,0.1,-0.0
85540,1427.1087452934662,Right,Right,Right,0.1,-0.0
85545,1427.1921629194478,Center,Right,Center,0.1,-0.0
85550,1427.2755805454294,Right,Right,Right,0.1,-0.0
85555,1427.358998171411,Center,Center,Center,0.1,-0.0
85560,1427.4424157973926,Center,Center,Center,0.1,-0.0
85565,1427.5258334233743,Right,Right,Right,0.1,-0.0
85570,1427.6092510493559,Right,Right,Right,0.1,-0.0
85575,1427.6926686753375,Right,Right,Right,0.1,-0.0
85580,1427.776086301319,Right,Right,Right,0.1,-0.0
85585,1427.8595039273007,Right,Right,Right,0.1,-0.0
85590,1427.9429215532823,Left,Right,Left,0.1,-0.0
85595,1428.026339179264,Right,Right,Right,0.1,-0.0
85600,1428.1097568052455,Left,Left,Left,0.1,-0.0
85605,1428.1931744312271,Left,Left,Left,0.1,-0.0
85610,1428.2765920572087,Left,Left,Left,0.1,-0.0
85615,1428.3600096831904,Left,Left,Left,0.1,-0.0
85620,1428.443427309172,Left,Left,Left,0.1,-0.0
85625,1428.5268449351536,Left,Left,Left,0.1,-0.0
85630,1428.6102625611352,Left,Left,Left,0.1,-0.0
85635,1428.6936801871168,Left,Left,Left,0.1,-0.0
85640,1428.7770978130984,Left,Left,Left,0.1,-0.0
85645,1428.86051543908,Left,Left,Left,0.1,-0.0
85650,1428.9439330650616,Left,Left,Left,0.1,-0.0
85655,1429.0273506910432,Left,Left,Left,0.1,-0.0
85660,1429.1107683170248,Left,Left,Left,0.1,-0.0
85665,1429.1941859430065,Left,Left,Left,0.1,-0.0
85670,1429.277603568988,Left,Left,Left,0.1,-0.0
85675,1429.3610211949697,Left,Left,Left,0.1,-0.0
85680,1429.4444388209513,Left,Left,Left,0.1,-0.0
85685,1429.527856446933,Left,Left,Left,0.1,-0.0
85690,1429.6112740729145,Left,Left,Left,0.1,-0.0
85695,1429.6946916988961,Left,Left,Left,0.1,-0.0
85700,1429.7781093248777,Left,Left,Left,0.1,-0.0
85705,1429.8615269508593,Left,Left,Left,0.49143484234809875,0.6931471824645996
85710,1429.944944576841,Right,Right,Right,0.1,-0.0
85715,1430.0283622028226,Right,Right,Right,0.1,-0.0
85720,1430.1117798288042,Right,Right,Right,0.1,-0.0
85725,1430.1951974547858,Left,Right,Right,0.49143484234809875,0.6931471824645996
85730,1430.2786150807674,Right,Right,Right,0.1,-0.0
85735,1430.362032706749,Right,Right,Right,0.1,-0.0
85740,1430.4454503327308,Right,Right,Right,0.1,-0.0
85745,1430.5288679587125,Left,Right,Left,0.1,-0.0
85750,1430.612285584694,Right,Right,Right,0.1,-0.0
85755,1430.6957032106757,Right,Right,Right,0.1,-0.0
85760,1430.7791208366573,Right,Right,Right,0.1,-0.0
85765,1430.862538462639,Right,Right,Right,0.1,-0.0
85770,1430.9459560886205,Right,Right,Right,0.1,-0.0
85775,1431.0293737146021,Right,Right,Right,0.1,-0.0
85780,1431.1127913405837,Left,Right,Left,0.1,-0.0
85785,1431.1962089665653,Left,Left,Left,0.1,-0.0
